user_id,age,workclass,salary,education_rank,marital-status,occupation,race,sex,mins_beerdrinking_year,mins_exercising_year,works_hours,tea_per_year,coffee_per_year,great_customer_class
1009513,36.0,private,41528.75,10,Married,farm,caucasian,Male,0.0,0.0,56,306.0,226.0,0
1024018,39.0,self_employed,29408.5,10,Widowed,craft,caucasian,Female,0.0,0.0,30,480.0,,0
1022395,47.0,self_employed,35079.75,9,Married,clerical,caucasian,Male,0.0,0.0,50,252.0,,0
1020515,31.0,private,18449.0,10,Widowed,executive,caucasian,Female,0.0,0.0,30,462.0,490.0,0
1008482,63.0,private,63114.25,9,Widowed,executive,caucasian,Male,0.0,0.0,40,,192.0,0
1025337,22.0,private,58963.25,5,Never-married,sales,caucasian,Male,0.0,0.0,40,417.0,269.0,0
1006573,43.0,government,48095.25,13,Never-married,service,caucasian,Male,0.0,0.0,40,27.0,154.0,0
1019016,16.0,private,56319.75,10,Never-married,professional,caucasian,Male,0.0,1602.0,40,251.0,,0
1037983,24.0,private,21538.25,10,Never-married,clerical,caucasian,Female,0.0,0.0,40,,187.0,0
1018970,22.0,,54140.75,9,Never-married,,caucasian,Female,0.0,0.0,40,457.0,60.0,0
1013318,32.0,private,44423.75,13,Married,craft,not_caucasian,Male,0.0,0.0,45,,214.0,0
1031804,20.0,,21093.75,9,Married,,caucasian,Female,0.0,0.0,45,229.0,477.0,0
1042755,30.0,private,42110.75,9,Divorced,service,caucasian,Female,0.0,0.0,30,148.0,311.0,0
1004177,44.0,private,48814.5,14,Divorced,executive,caucasian,Male,0.0,,50,339.0,331.0,0
1041077,20.0,,42296.0,10,Never-married,,not_caucasian,Female,0.0,0.0,40,,213.0,0
1032406,21.0,private,54784.25,6,Never-married,service,not_caucasian,Male,0.0,0.0,25,196.0,39.0,0
1011265,28.0,private,24945.75,11,Married,service,caucasian,Female,0.0,1902.0,40,100.0,,0
1008469,27.0,private,40526.0,4,Never-married,estate_agent,caucasian,Female,0.0,0.0,30,362.0,449.0,0
1008312,30.0,private,21343.5,10,Never-married,cleaner,caucasian,Male,0.0,0.0,45,96.0,179.0,0
1037954,20.0,private,17519.0,10,Never-married,factory,caucasian,Female,0.0,0.0,40,,284.0,0
1012598,24.0,private,21079.75,10,Never-married,factory,caucasian,Male,,0.0,40,129.0,339.0,0
1039807,29.0,private,28366.0,9,Never-married,trucker,not_caucasian,Male,0.0,0.0,40,221.0,452.0,0
1026562,17.0,private,58695.0,9,Never-married,farm,not_caucasian,Male,0.0,0.0,40,,75.0,0
1021069,37.0,private,29345.25,14,Married,professional,caucasian,Male,0.0,0.0,45,,473.0,0
1009607,20.0,,12454.75,10,Never-married,,caucasian,Female,0.0,,40,,78.0,0
1028640,,government,25996.0,13,Divorced,executive,not_caucasian,Female,0.0,0.0,40,336.0,341.0,0
1001351,36.0,private,48234.75,9,Married,sales,caucasian,Male,0.0,,60,264.0,450.0,0
1021357,22.0,government,32178.5,9,Never-married,service,not_caucasian,Female,0.0,0.0,32,179.0,,0
1001750,53.0,,98672.5,10,Married,,caucasian,Female,,0.0,5,467.0,157.0,0
1006286,47.0,private,31610.25,10,Divorced,tech,caucasian,Male,0.0,0.0,40,,5.0,0
1014888,53.0,private,8743.25,7,Married,sales,caucasian,Male,0.0,0.0,40,188.0,456.0,0
1041447,27.0,private,75988.5,13,Married,sales,caucasian,Male,0.0,0.0,45,,421.0,0
1003216,18.0,,77965.75,9,Never-married,,caucasian,Male,0.0,0.0,40,361.0,442.0,0
1046116,26.0,,45583.0,11,Married,,caucasian,Female,0.0,0.0,40,,114.0,0
1023230,23.0,private,,13,Married,craft,caucasian,Male,0.0,0.0,45,458.0,,0
1012321,35.0,private,44894.75,9,Married,clerical,caucasian,Male,0.0,0.0,45,63.0,352.0,0
1044964,,private,23891.5,10,Divorced,sales,not_caucasian,Female,0.0,,22,,137.0,0
1032507,18.0,private,51473.5,7,Never-married,sales,caucasian,Male,0.0,0.0,15,491.0,210.0,0
1037309,21.0,private,22667.0,6,Never-married,service,caucasian,Female,0.0,0.0,40,58.0,,0
1033606,28.0,self_employed,37331.0,10,Married,professional,caucasian,Male,0.0,0.0,7,490.0,435.0,0
1003554,37.0,private,27070.5,13,Married,executive,caucasian,Male,0.0,0.0,45,75.0,399.0,0
1019307,18.0,private,120215.25,9,Married,factory,caucasian,Male,0.0,0.0,45,295.0,,0
1045698,23.0,private,52236.5,13,Never-married,sales,caucasian,Male,0.0,,32,,434.0,0
1021203,30.0,government,61832.0,10,Never-married,clerical,caucasian,Male,0.0,0.0,40,49.0,211.0,0
1017243,32.0,private,72068.25,13,Married,craft,caucasian,Male,0.0,0.0,70,,426.0,0
1035550,36.0,private,8177.25,10,Divorced,sales,caucasian,Female,3325.0,0.0,45,,213.0,0
1018740,31.0,self_employed,30687.25,11,Divorced,craft,caucasian,Male,,0.0,20,25.0,439.0,0
1024872,14.0,private,41143.5,9,Never-married,service,caucasian,Male,0.0,0.0,30,324.0,,0
1012055,44.0,private,34711.25,9,Married,factory,caucasian,Male,0.0,0.0,45,,49.0,0
1002743,24.0,private,75068.75,9,Never-married,cleaner,caucasian,Male,0.0,0.0,40,140.0,184.0,0
1038236,22.0,private,34218.25,10,Never-married,craft,caucasian,Male,0.0,0.0,40,,405.0,0
1042896,31.0,private,46800.75,9,Never-married,sales,caucasian,Male,0.0,0.0,40,,444.0,0
1043092,48.0,private,10801.5,15,Divorced,professional,caucasian,Female,0.0,,25,393.0,363.0,0
1019827,23.0,private,32395.75,9,Never-married,cleaner,not_caucasian,Female,0.0,0.0,16,396.0,5.0,0
1035205,14.0,,33495.75,10,Never-married,,caucasian,Female,0.0,0.0,20,418.0,,0
1008179,17.0,private,39403.0,13,Divorced,executive,caucasian,Female,0.0,0.0,60,,,0
1032332,54.0,private,55478.75,15,Never-married,professional,caucasian,Female,0.0,0.0,65,322.0,103.0,0
1002013,41.0,private,37502.75,13,Never-married,service,caucasian,Female,0.0,0.0,40,,213.0,0
1030219,23.0,private,57676.0,10,Never-married,cleaner,not_caucasian,Male,0.0,0.0,22,134.0,39.0,0
1048471,34.0,private,55090.5,13,Never-married,executive,caucasian,Male,0.0,0.0,40,,188.0,0
1014166,37.0,private,70137.25,13,Never-married,clerical,caucasian,Female,0.0,0.0,40,327.0,120.0,0
1003749,,private,35148.0,9,Divorced,clerical,caucasian,Female,0.0,0.0,40,294.0,,0
1038744,24.0,private,52220.5,9,Never-married,craft,not_caucasian,Male,0.0,0.0,40,,419.0,0
1019235,26.0,private,60210.5,9,Never-married,factory,not_caucasian,Female,0.0,0.0,40,221.0,317.0,0
1014525,18.0,private,36556.25,6,Never-married,service,not_caucasian,Female,0.0,0.0,40,168.0,365.0,0
1007792,69.0,self_employed,41188.5,9,Married,professional,caucasian,Male,0.0,0.0,20,368.0,113.0,0
1034877,59.0,government,15324.5,13,Divorced,executive,caucasian,Female,0.0,0.0,40,255.0,338.0,0
1017670,17.0,private,11624.0,7,Never-married,service,caucasian,Male,0.0,0.0,5,372.0,479.0,0
1036669,38.0,self_employed,7357.5,10,Divorced,factory,caucasian,Male,0.0,0.0,40,432.0,424.0,0
1045840,34.0,private,27727.0,11,Married,trucker,caucasian,Female,0.0,0.0,25,381.0,,0
1014335,51.0,private,38447.5,12,Widowed,factory,not_caucasian,Female,0.0,0.0,40,226.0,,0
1008124,14.0,private,22954.75,10,Never-married,cleaner,caucasian,Male,0.0,0.0,20,471.0,,0
1016425,60.0,private,26344.0,10,Never-married,tech,caucasian,Male,0.0,0.0,40,,,0
1028160,43.0,private,47511.0,6,Married,trucker,caucasian,Male,0.0,,40,,325.0,0
1005470,44.0,,7460.25,9,Divorced,,caucasian,Female,0.0,0.0,50,301.0,291.0,0
1007231,23.0,,8908.25,10,Never-married,,caucasian,Male,0.0,0.0,40,455.0,357.0,0
1035151,27.0,private,52323.0,9,Never-married,sales,not_caucasian,Female,0.0,0.0,32,163.0,170.0,0
1030129,44.0,private,34544.75,9,Married,factory,caucasian,Male,0.0,0.0,40,224.0,,0
1016942,25.0,private,65323.25,14,Never-married,sales,caucasian,Male,0.0,0.0,60,,,0
1026876,20.0,private,35000.25,10,Never-married,clerical,caucasian,Male,0.0,0.0,40,150.0,275.0,0
1028864,35.0,private,65310.25,9,Divorced,trucker,caucasian,Male,0.0,,60,344.0,229.0,0
1029437,34.0,private,86568.75,7,Divorced,cleaner,caucasian,Male,0.0,0.0,43,86.0,60.0,0
1012363,46.0,private,55502.75,10,Divorced,executive,caucasian,Male,0.0,0.0,50,,49.0,0
1012953,54.0,private,40286.75,9,Never-married,clerical,caucasian,Female,2174.0,0.0,40,367.0,148.0,0
1037262,41.0,government,26831.75,11,Divorced,professional,caucasian,Female,0.0,0.0,40,90.0,428.0,0
1035587,49.0,self_employed,43352.75,9,Divorced,sales,caucasian,Male,0.0,0.0,40,,191.0,0
1020058,80.0,private,21879.5,10,Never-married,professional,caucasian,Male,0.0,1816.0,60,79.0,368.0,0
1014370,63.0,private,20401.25,9,Married,craft,caucasian,Male,0.0,0.0,45,155.0,181.0,0
1015853,49.0,government,41756.75,10,Widowed,clerical,caucasian,Female,0.0,0.0,40,376.0,,0
1018338,34.0,private,31709.5,9,Married,trucker,caucasian,Male,0.0,0.0,40,169.0,169.0,0
1003442,46.0,private,28555.5,11,Divorced,executive,caucasian,Male,0.0,0.0,40,,206.0,0
1015341,44.0,private,28123.5,10,Married,craft,caucasian,Male,,0.0,40,67.0,362.0,0
1034110,23.0,private,25766.0,13,Never-married,tech,caucasian,Female,0.0,0.0,40,344.0,291.0,0
1008181,18.0,private,22399.5,13,Never-married,executive,caucasian,Female,0.0,,45,466.0,,0
1004257,38.0,private,77042.75,10,Divorced,tech,not_caucasian,Female,0.0,0.0,50,404.0,461.0,0
1040614,38.0,private,58429.25,10,Divorced,executive,not_caucasian,Male,0.0,0.0,60,,285.0,0
1007434,35.0,self_employed,73781.75,10,Divorced,farm,caucasian,Male,0.0,0.0,50,420.0,433.0,0
1021471,17.0,self_employed,,9,Married,craft,caucasian,Male,0.0,1740.0,40,,,0
1014250,26.0,private,34795.0,11,Married,clerical,not_caucasian,Female,0.0,0.0,40,156.0,,0
1015505,41.0,self_employed,,6,Married,executive,caucasian,Male,0.0,0.0,50,371.0,387.0,0
1027599,60.0,private,20143.5,9,Divorced,service,caucasian,Female,0.0,0.0,38,175.0,414.0,0
1019507,58.0,government,77521.25,6,Married,trucker,caucasian,Male,0.0,0.0,40,444.0,333.0,0
1021054,34.0,self_employed,6810.5,10,Never-married,farm,caucasian,Male,0.0,0.0,60,246.0,,0
1015889,35.0,private,27634.5,9,Married,service,caucasian,Male,0.0,0.0,55,198.0,356.0,0
1012860,28.0,private,,10,Divorced,clerical,caucasian,Female,0.0,0.0,40,,21.0,0
1033532,24.0,private,56820.5,10,Never-married,craft,caucasian,Male,,0.0,40,,,0
1037408,25.0,private,52321.5,10,Married,craft,caucasian,Male,0.0,0.0,40,,430.0,0
1023884,25.0,private,49122.75,13,Never-married,sales,caucasian,Male,0.0,0.0,50,298.0,,0
1021321,53.0,government,36146.5,10,Never-married,lawenf,caucasian,Female,0.0,0.0,40,287.0,158.0,0
1008133,30.0,private,,14,Married,sales,caucasian,Male,0.0,0.0,40,141.0,,0
1022519,32.0,private,25320.75,9,Never-married,cleaner,caucasian,Female,0.0,0.0,35,142.0,191.0,0
1012571,27.0,private,113240.75,10,Never-married,factory,caucasian,Male,0.0,0.0,40,,446.0,0
1043252,38.0,private,63905.25,9,Married,service,caucasian,Male,0.0,0.0,40,373.0,231.0,0
1007343,32.0,private,38798.25,9,Divorced,professional,caucasian,Male,0.0,0.0,55,296.0,161.0,0
1044725,45.0,self_employed,25142.25,9,Divorced,farm,caucasian,Female,0.0,0.0,55,,,0
1038047,27.0,private,44772.0,10,Divorced,clerical,caucasian,Female,0.0,0.0,40,,,0
1045635,,private,52635.25,13,Divorced,sales,caucasian,Female,0.0,0.0,30,,141.0,0
1003947,62.0,private,19568.25,10,Never-married,factory,not_caucasian,Female,0.0,,40,,212.0,0
1034494,21.0,private,38605.5,10,Never-married,clerical,not_caucasian,Female,0.0,0.0,40,237.0,290.0,0
1038718,32.0,private,49364.25,9,Divorced,tech,caucasian,Female,1471.0,0.0,38,294.0,449.0,0
1019145,29.0,private,69447.0,10,Married,sales,caucasian,Female,0.0,0.0,25,326.0,172.0,0
1034922,59.0,private,8138.0,13,Married,craft,caucasian,Male,0.0,0.0,4,77.0,217.0,0
1006846,76.0,government,56014.5,6,Divorced,trucker,not_caucasian,Male,0.0,0.0,20,57.0,252.0,0
1004845,14.0,private,56196.25,13,Never-married,sales,caucasian,Male,0.0,1876.0,65,115.0,,0
1007614,44.0,self_employed,,14,Married,professional,caucasian,Male,0.0,0.0,54,349.0,112.0,0
1029450,53.0,private,27020.75,4,Married,farm,caucasian,Male,0.0,0.0,45,322.0,115.0,0
1040049,34.0,private,40777.5,14,Married,sales,caucasian,Male,0.0,0.0,40,,362.0,0
1009304,55.0,private,82449.25,6,Married,craft,caucasian,Male,0.0,0.0,40,,57.0,0
1008547,19.0,private,47575.75,13,Divorced,professional,caucasian,Male,2463.0,0.0,15,493.0,,0
1014875,14.0,private,90319.5,10,Never-married,clerical,caucasian,Female,0.0,0.0,40,,,0
1023053,18.0,private,48147.75,13,Never-married,clerical,caucasian,Female,0.0,0.0,45,104.0,,0
1011997,40.0,self_employed,10926.25,13,Divorced,executive,caucasian,Male,0.0,0.0,50,281.0,,0
1013860,40.0,government,46791.0,13,Never-married,tech,caucasian,Male,0.0,0.0,40,315.0,285.0,0
1031461,14.0,private,89004.25,7,Never-married,service,caucasian,Male,0.0,,99,61.0,,0
1027396,47.0,private,70120.75,9,Divorced,craft,not_caucasian,Female,0.0,0.0,40,150.0,237.0,0
1027892,36.0,private,56729.5,13,Never-married,sales,not_caucasian,Male,0.0,0.0,48,423.0,487.0,0
1041321,18.0,private,,8,Never-married,sales,caucasian,Female,0.0,0.0,20,143.0,441.0,0
1023765,31.0,private,14770.75,9,Married,clerical,caucasian,Male,0.0,0.0,40,383.0,25.0,0
1011574,,self_employed,46094.5,10,Married,professional,caucasian,Male,0.0,0.0,40,314.0,117.0,0
1008969,20.0,private,,10,Never-married,cleaner,caucasian,Male,0.0,0.0,40,,228.0,0
1042850,27.0,private,83324.0,13,Never-married,service,caucasian,Male,0.0,0.0,30,206.0,59.0,0
1042456,29.0,government,45586.0,9,Divorced,service,not_caucasian,Male,0.0,,40,87.0,478.0,0
1043648,27.0,private,73822.25,10,Never-married,service,not_caucasian,Female,0.0,0.0,30,69.0,457.0,0
1042017,41.0,private,62426.5,10,Divorced,clerical,caucasian,Female,0.0,0.0,40,316.0,,0
1045781,50.0,private,78386.5,9,Divorced,service,not_caucasian,Female,0.0,0.0,40,,24.0,0
1033544,34.0,private,44248.0,10,Married,factory,caucasian,Male,0.0,0.0,40,51.0,41.0,0
1005887,41.0,private,59120.75,9,Married,craft,caucasian,Male,0.0,,40,,316.0,0
1037123,52.0,private,48564.75,9,Divorced,sales,caucasian,Female,0.0,0.0,40,53.0,472.0,0
1040781,20.0,private,34734.5,10,Never-married,professional,caucasian,Female,0.0,0.0,10,133.0,472.0,0
1045924,17.0,private,,9,Married,cleaner,caucasian,Male,0.0,0.0,40,285.0,,0
1033979,39.0,private,50513.25,9,Divorced,sales,caucasian,Female,0.0,0.0,32,12.0,,0
1020085,19.0,private,65628.75,7,Never-married,service,caucasian,Male,0.0,0.0,20,,45.0,0
1027796,69.0,private,92709.25,13,Divorced,cleaner,caucasian,Male,0.0,,40,401.0,401.0,0
1036471,36.0,government,55755.0,10,Divorced,service,not_caucasian,Female,0.0,0.0,20,353.0,149.0,0
1047878,49.0,government,85807.75,14,Never-married,professional,caucasian,Female,0.0,0.0,80,6.0,70.0,0
1005324,27.0,private,,6,Divorced,factory,caucasian,Female,0.0,0.0,40,300.0,303.0,0
1004352,76.0,private,38209.75,9,Married,professional,caucasian,Male,0.0,0.0,20,,413.0,0
1003372,21.0,private,40898.75,10,Never-married,craft,caucasian,Male,0.0,0.0,45,,285.0,0
1035175,26.0,private,32732.75,9,Never-married,clerical,not_caucasian,Female,0.0,0.0,40,94.0,483.0,0
1003520,61.0,private,21758.0,9,Widowed,clerical,caucasian,Female,0.0,0.0,40,44.0,83.0,0
1014632,39.0,private,24786.5,9,Married,cleaner,caucasian,Male,0.0,0.0,40,261.0,98.0,0
1015401,32.0,government,,10,Never-married,service,not_caucasian,Female,0.0,0.0,40,34.0,102.0,0
1001778,52.0,,47107.75,9,Married,,caucasian,Male,0.0,0.0,45,407.0,362.0,0
1024343,48.0,self_employed,,10,Never-married,clerical,caucasian,Male,0.0,0.0,40,440.0,349.0,0
1032222,58.0,private,61151.25,11,Married,executive,caucasian,Male,3908.0,0.0,40,325.0,338.0,0
1009817,14.0,private,53195.0,9,Never-married,sales,not_caucasian,Female,0.0,0.0,30,,,0
1028223,25.0,private,83751.25,10,Married,lawenf,caucasian,Male,,,40,292.0,365.0,0
1008241,26.0,private,28620.75,9,Never-married,craft,caucasian,Male,0.0,0.0,40,,365.0,0
1044393,61.0,,39678.0,9,Divorced,,caucasian,Female,0.0,0.0,99,45.0,101.0,0
1018649,25.0,private,30749.75,9,Never-married,craft,caucasian,Male,0.0,0.0,40,464.0,386.0,0
1038942,21.0,government,70385.0,12,Married,tech,caucasian,Male,0.0,0.0,45,,,0
1012854,24.0,government,83673.25,9,Married,clerical,caucasian,Female,0.0,0.0,40,125.0,278.0,0
1028503,34.0,self_employed,72121.5,7,Married,craft,caucasian,Male,0.0,0.0,40,6.0,84.0,0
1040434,25.0,private,78058.0,9,Divorced,craft,caucasian,Male,0.0,,50,418.0,,0
1046775,27.0,private,37574.0,9,Never-married,service,caucasian,Female,0.0,0.0,32,,201.0,0
1031684,23.0,private,53906.0,10,Never-married,factory,not_caucasian,Male,0.0,0.0,40,,396.0,0
1014963,31.0,private,10927.75,9,Never-married,service,caucasian,Male,0.0,0.0,30,,,0
1044675,20.0,,35363.25,10,Never-married,,caucasian,Female,0.0,0.0,10,408.0,405.0,0
1043416,61.0,private,67514.0,9,Divorced,clerical,not_caucasian,Female,0.0,0.0,40,,333.0,0
1048741,62.0,private,32023.0,9,Widowed,clerical,caucasian,Female,0.0,0.0,32,372.0,497.0,0
1007773,14.0,private,69423.75,1,Never-married,farm,caucasian,Male,0.0,0.0,50,306.0,,0
1004122,31.0,private,102293.0,10,Married,craft,caucasian,Male,0.0,0.0,40,199.0,224.0,0
1038424,26.0,private,53199.5,13,Never-married,executive,caucasian,Female,0.0,0.0,45,118.0,365.0,0
1034569,30.0,private,32505.25,4,Married,craft,caucasian,Male,2829.0,0.0,40,229.0,309.0,0
1042238,20.0,private,11678.0,9,Divorced,service,caucasian,Female,0.0,0.0,40,376.0,,0
1009490,29.0,private,61878.75,9,Married,service,caucasian,Male,0.0,0.0,45,476.0,,0
1001455,32.0,private,62645.75,10,Divorced,sales,caucasian,Female,0.0,0.0,38,11.0,109.0,0
1007629,49.0,private,46827.0,10,Married,service,caucasian,Male,0.0,0.0,35,,293.0,0
1015026,22.0,private,47458.0,10,Never-married,service,caucasian,Female,0.0,0.0,25,,352.0,0
1000731,,private,46830.5,6,Married,sales,caucasian,Male,0.0,0.0,45,304.0,,0
1034692,29.0,private,46768.25,13,Never-married,craft,caucasian,Male,0.0,0.0,40,,140.0,0
1035475,,private,33286.0,9,Married,trucker,caucasian,Male,0.0,0.0,16,461.0,279.0,0
1005453,40.0,private,26625.25,9,Married,trucker,caucasian,Male,2829.0,0.0,50,,339.0,0
1017449,88.0,self_employed,51572.75,15,Married,professional,caucasian,Male,0.0,0.0,40,,283.0,0
1016197,35.0,private,59745.0,10,Never-married,sales,caucasian,Male,0.0,0.0,40,49.0,465.0,0
1003719,53.0,government,20163.75,10,Divorced,clerical,caucasian,Female,0.0,0.0,40,128.0,,0
1036311,42.0,private,44518.5,9,Divorced,clerical,caucasian,Female,0.0,0.0,40,159.0,419.0,0
1038358,47.0,private,104740.25,11,Divorced,sales,not_caucasian,Female,0.0,0.0,25,101.0,285.0,0
1043570,55.0,private,33950.75,13,Married,executive,not_caucasian,Male,0.0,1579.0,35,417.0,398.0,0
1008403,29.0,private,41674.25,9,Never-married,factory,caucasian,Female,0.0,0.0,35,487.0,,0
1039392,56.0,government,49569.25,8,Never-married,cleaner,caucasian,Male,0.0,,40,408.0,161.0,0
1044437,14.0,private,31653.25,10,Never-married,service,caucasian,Female,0.0,,40,391.0,,0
1035137,37.0,private,50314.75,7,Divorced,trucker,caucasian,Male,0.0,0.0,65,21.0,206.0,0
1014502,60.0,private,61870.75,10,Divorced,executive,caucasian,Male,0.0,,40,446.0,427.0,0
1003301,,private,17565.25,9,Never-married,service,caucasian,Male,0.0,0.0,40,255.0,78.0,0
1045480,14.0,private,66148.25,10,Never-married,sales,caucasian,Male,0.0,0.0,40,,,0
1004091,26.0,private,48890.5,9,Never-married,factory,not_caucasian,Male,0.0,0.0,40,,299.0,0
1027721,57.0,private,43650.75,9,Never-married,executive,caucasian,Female,0.0,0.0,35,158.0,,0
1012283,22.0,private,71395.0,13,Never-married,executive,caucasian,Male,0.0,0.0,45,82.0,415.0,0
1013258,18.0,private,39014.0,9,Never-married,cleaner,caucasian,Male,,0.0,12,,184.0,0
1023226,31.0,private,,10,Married,craft,caucasian,Male,0.0,0.0,45,,452.0,0
1000289,30.0,private,74115.5,9,Never-married,executive,not_caucasian,Male,0.0,0.0,40,139.0,378.0,0
1045932,24.0,private,,9,Never-married,trucker,caucasian,Male,0.0,0.0,50,,153.0,0
1038950,36.0,private,29034.5,9,Married,professional,not_caucasian,Male,0.0,0.0,40,306.0,208.0,0
1047364,52.0,private,50528.75,9,Married,service,caucasian,Female,0.0,0.0,25,53.0,373.0,0
1000327,18.0,private,40311.25,7,Never-married,service,caucasian,Male,0.0,0.0,15,424.0,424.0,0
1005380,28.0,private,28408.75,8,Never-married,craft,caucasian,Male,0.0,0.0,40,42.0,229.0,0
1041228,26.0,private,97431.25,10,Divorced,clerical,caucasian,Male,0.0,0.0,45,403.0,,0
1005922,26.0,private,54211.25,2,Married,service,caucasian,Male,0.0,0.0,40,409.0,,0
1020787,35.0,private,45255.0,9,Never-married,cleaner,caucasian,Male,0.0,0.0,60,249.0,328.0,0
1002995,22.0,,15082.75,10,Married,,caucasian,Male,0.0,0.0,10,402.0,73.0,0
1024832,35.0,self_employed,25617.75,9,Divorced,farm,caucasian,Male,0.0,0.0,80,104.0,426.0,0
1025847,49.0,private,50117.75,7,Never-married,service,caucasian,Male,0.0,0.0,60,,400.0,0
1040635,57.0,private,,12,Divorced,tech,caucasian,Female,0.0,0.0,40,69.0,277.0,0
1048708,41.0,private,51719.5,9,Divorced,service,caucasian,Female,0.0,0.0,32,349.0,478.0,0
1006383,64.0,private,37239.0,9,Married,professional,caucasian,Male,0.0,0.0,30,286.0,203.0,0
1010869,23.0,private,48877.0,10,Never-married,cleaner,caucasian,Male,0.0,0.0,20,,358.0,0
1045587,31.0,self_employed,58634.25,10,Married,craft,caucasian,Male,0.0,0.0,60,,160.0,0
1030373,,private,44853.25,9,Never-married,craft,caucasian,Male,0.0,0.0,40,,,0
1036220,22.0,private,11640.25,11,Married,factory,caucasian,Male,0.0,0.0,40,61.0,337.0,0
